Name/ID,Vertical,Industry,Total BRR Currency, Total BRR ,Service Name,Number of Services,Bandwidth,,State A,State Z,Service Status,Term, Total MRR ,Vertical,Industry,EmployeeQuantityGrowthRate,SalesTurnoverGrowthRate,PriorYearEmployees, PriorYearRevenue , SalesVolume ,SmallBusiness
93724,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,3.176281,15," $ 1,971,238.89 "," $ 8,232,448.18 ",Y
93873,Transportation,Other Enterprise,USD, $ 385.00 ,190097,1,1.5Mb,DIA,GA,,Active,12, $ 385.38 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
93923,Finance,Finance,USD," $ 1,536.00 ",221586,5,100Mb,DIA,NJ,,Pending Change,12," $ 1,007.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
93982,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0.145833,2," $ 126,159.29 "," $ 144,557.52 ",Y
93987,Retail,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Retail,Other Enterprise,0,0,2," $ 131,415.93 "," $ 131,415.93 ",Y
93994,Consulting / Other Professional Services,Professional Services,USD, $ 147.00 ,255672,4,10Mb,DIA,TX,TX,Active,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94004,Internet Content & Software,Media & Content,USD, $ 184.00 ,226666,1,1Mb,DIA,NY,,Active,1, $ 183.51 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94038,Colo/Hosting,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Colo/Hosting,Data Center & Cloud Services,0,1.30347,120," $ 21,815,043.72 "," $ 50,250,292.18 ",Y
94059,Internet Content & Software,Media & Content,USD," $ 1,379.00 ",282710,4,N/A,Colocation,CA,,Active,12," $ 1,139.28 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94073,Retail,Other Enterprise,USD, $ 620.00 ,285883,3,FE (Cat5),Interconnect,VA,VA,Active,24, $ 50.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94103,State/Local Government,Government,USD," $ 1,353.00 ",249194,20,N/A,Dark Fiber,MN,,Disconnected,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94222,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,0,0,8, $ -   ," $ 949,021.42 ",Y
94230,Utilities,Energy & Manufacturing,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Utilities,Energy & Manufacturing,0,5.222288,548," $ 87,917,254.49 "," $ 547,046,491.82 ",N
94284,RLEC,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RLEC,Telecommunications,0,0.517638,26," $ 4,730,973.34 "," $ 7,179,905.17 ",Y
94339,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,0,-0.661868,896," $ 67,153,538.19 "," $ 22,706,766.48 ",N
94360,Consulting / Other Professional Services,Professional Services,USD," $ 1,285.00 ",240559,2,40Mb,DIA,PA,,Active,12," $ 1,284.57 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94372,Internet Content & Software,Media & Content,USD," $ 2,294.00 ",024936,3,OC12,Private Line,MI,MI,Disconnected,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94374,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,0,3," $ 1,117,035.37 "," $ 1,117,035.37 ",Y
94403,K-12 Education,Research & Education,USD, $ 111.00 ,189811,2,N/A,Dark Fiber,NV,,Active,240, $ 107.69 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94409,Internet Content & Software,Media & Content,USD, $ 701.00 ,281403,3,FE (Cat5),Interconnect,TX,TX,Pending Disconnect,12, $ 160.70 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94477,Reseller,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Reseller,Telecommunications,0,0,800, $ -   , $ -   ,0
94504,Reseller,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Reseller,Telecommunications,283,1268.949952,1," $ 55,194.69 "," $ 70,094,492.57 ",Y
94523,Legal,Professional Services,USD, $ 994.00 ,240151,1,10Mb,DIA,,,Active,24, $ 994.01 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94524,Legal,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Legal,Professional Services,0,1.464482,2200," $ 242,856,631.25 "," $ 598,515,846.76 ",N
94541,Engineering,Professional Services,USD," $ 3,541.00 ",283784,4,N/A,Colocation,CA,,Active,24," $ 1,324.86 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94578,Retail,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Retail,Other Enterprise,0,0.295509,10," $ 1,182,743.33 "," $ 1,532,254.50 ",Y
94579,National Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,National Carrier/ISP,Telecommunications,0,0.017857,1," $ 73,592.92 "," $ 74,907.08 ",Y
94656,Finance,Finance,USD, $ 534.00 ,254915,2,,Colocation,TX,TX,Active,1, $ 534.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94662,Asset Management / Hedge Fund,Finance,USD," $ 3,836.00 ",214231,6,N/A,Custom Bundle,NV,NV,Disconnected,36, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94711,State/Local Government,Government,USD, $ 917.00 ,189781,1,N/A,Dark Fiber,NV,,Active,240, $ 916.67 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94725,Manufacturing,Energy & Manufacturing,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Manufacturing,Energy & Manufacturing,0,-0.010526,1," $ 124,845.13 "," $ 123,530.97 ",Y
94900,State/Local Government,Government,USD," $ 1,987.00 ",221789,1,100Mb,DIA,CA,,Active,60," $ 1,986.81 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94910,Consulting / Other Professional Services,Professional Services,USD," $ 2,416.00 ",267487,3,N/A,Colocation,GA,,Active,18," $ 1,267.78 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94917,Systems Integrators,Government,USD, $ 791.00 ,283053,2,N/A,Colocation,VA,,Active,24, $ 775.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94931,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,0,0,0, $ -   ," $ 591,440.00 ",N
94966,Commercial Systems Integrator,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Commercial Systems Integrator,Professional Services,#N/A,#N/A,#N/A, #N/A , #N/A ,#N/A
95006,Colo/Hosting,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Colo/Hosting,Data Center & Cloud Services,0,0,0, $ -   , $ -   ,N
95021,,,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,0,0,22," $ 1,576,991.11 "," $ 1,576,991.11 ",Y
95125,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0,12," $ 1,314,159.26 "," $ 1,314,159.26 ",Y
95137,Telecommunications Equipment Provider,Other Enterprise,USD, $ 969.00 ,260720,1,100Mb,DIA,,,Active,24, $ 968.53 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95253,Healthcare,Healthcare,USD, $ 478.00 ,226636,1,3Mb,DIA,CA,,Active,1, $ 477.89 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95381,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,0,0, $ -   ," $ 499,380.52 ",N
95417,Legal,Professional Services,USD, $ 663.00 ,270128,1,100Mb,DIA,,,Active,60, $ 696.01 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95428,Internet Content & Software,Media & Content,USD," $ 1,397.00 ",286088,3,FE (Cat5),Interconnect,CA,CA,Active,36, $ 25.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95500,Transportation,Other Enterprise,USD, $ 382.00 ,211674,1,DS1,DIA,,,Active,12, $ 381.70 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95697,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0.02,1," $ 65,707.96 "," $ 67,022.12 ",Y
95772,Telecommunications Equipment Provider,Other Enterprise,USD, $ 405.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95782,Legal,Professional Services,USD," $ 2,549.00 ",264052,2,100Mb,DIA,,,Active,24," $ 1,019.50 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95804,Non-Healthcare Insurance,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Non-Healthcare Insurance,Other Enterprise,0,0,2," $ 197,123.89 "," $ 197,123.89 ",Y
95808,Consulting / Other Professional Services,Professional Services,USD, $ 188.00 ,284523,3,2Mb,DIA,,,Disconnected,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95818,Wireless,Telecommunications,USD," $ 1,829.00 ",283783,7,N/A,Colocation,CA,,Active,18, $ 251.19 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95834,Internet Content & Software,Media & Content,USD, $ 120.00 ,242227,2,,Colocation,TX,,Active,12, $ 126.25 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95886,Higher Education,Research & Education,USD," $ 3,568.00 ",010520,2,100Mb,DIA,PA,,Disconnected,24, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95894,Retail,Other Enterprise,USD, $ 743.00 ,197616,1,50Mb,DIA,ID,,Active,24, $ 742.50 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95974,Internet Content & Software,Media & Content,USD," $ 1,020.00 ",226362,1,100Mb,DIA,CA,,Active,12," $ 1,019.50 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96051,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,0,0.263158,5," $ 499,380.52 "," $ 630,796.44 ",Y
96059,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,0,0,12," $ 1,090,752.19 "," $ 1,090,752.19 ",Y
96075,Finance,Finance,USD, $ 969.00 ,244361,1,1G,ELine,IL,,Active,36, $ 968.52 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96105,Consulting / Other Professional Services,Professional Services,USD, $ 422.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96113,Consulting / Other Professional Services,Professional Services,USD, $ 971.00 ,285558,4,Fiber Pair,Interconnect,IL,IL,Disconnected,24, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96144,Real Estate / Construction,Other Enterprise,USD, $ 867.00 ,274142,1,100Mb,DIA,,,Pending Disconnect,36, $ 866.58 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96145,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,0,0, $ -   ," $ 144,557.52 ",Y
96238,Cloud Service Provider,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Cloud Service Provider,Data Center & Cloud Services,0,0.016949,1," $ 77,535.40 "," $ 78,849.56 ",Y
96303,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0.466211,35," $ 7,884,955.56 "," $ 11,561,005.95 ",Y
96382,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,0,0, $ -   , $ -   ,N
96384,Internet Content & Software,Media & Content,USD, $ 836.00 ,237028,1,5Mb,DIA,MD,,Active,36, $ 835.99 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96423,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,0,1.6,46," $ 2,628,318.52 "," $ 6,833,628.15 ",Y
96452,Manufacturing,Energy & Manufacturing,USD," $ 3,511.00 ",283113,2,N/A,Colocation,IL,,Active,24," $ 2,790.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96495,Consulting / Other Professional Services,Professional Services,USD, $ 650.00 ,220993,1,50Mb,DIA,VA,,Active,12, $ 649.51 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96517,Cloud Service Provider,Data Center & Cloud Services,USD, $ 241.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96525,Hospitality,Other Enterprise,USD," $ 1,223.00 ",246747,1,100Mb,DIA,IL,,Active,36," $ 1,223.40 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96538,Media,Media & Content,USD," $ 1,888.00 ",230250,1,100Mb,DIA,CA,,Active,12," $ 1,888.12 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96597,Real Estate / Construction,Other Enterprise,USD," $ 1,840.00 ",299617,2,N/A,Colocation,CO,,Active,36, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96642,Retail,Other Enterprise,USD," $ 1,754.00 ",286094,5,FE (Cat6),Interconnect,CA,CA,Pending Disconnect,12, $ 50.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96737,Consulting / Other Professional Services,Professional Services,USD, $ 460.00 ,284949,3,5Mb,DIA,,,Pending Change,36, $ 166.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96775,Reseller,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Reseller,Telecommunications,0,0.839682,20," $ 2,365,486.67 "," $ 4,351,743.77 ",Y
96793,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0.81042,24," $ 2,365,486.67 "," $ 4,282,524.37 ",Y
96814,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,1.105351,25," $ 1,576,991.11 "," $ 3,320,119.55 ",N
96815,Manufacturing,Energy & Manufacturing,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Manufacturing,Energy & Manufacturing,0,0.1,356," $ 59,722,009.62 "," $ 65,694,210.32 ",N
96824,Media,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Media,Media & Content,0,0,0, $ -   , $ -   ,0
96893,Real Estate / Construction,Other Enterprise,USD, $ 10.00 ,046141,4,N/A,Dark Fiber,IN,,Active,360, $ 4.87 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97072,Consulting / Other Professional Services,Professional Services,USD, $ 417.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97156,Consulting / Other Professional Services,Professional Services,USD, $ 988.00 ,173008,1,20Mb,DIA,TN,,Active,12, $ 988.28 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97187,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0.090909,1," $ 144,557.52 "," $ 157,699.11 ",Y
97287,Wireless,Telecommunications,USD," $ 1,309.00 ",221898,1,50Mb,DIA,VA,,Active,60," $ 1,309.10 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97305,Real Estate / Construction,Other Enterprise,USD," $ 2,684.00 ",285630,4,Fiber Pair,Interconnect,IL,IL,Active,36, $ 100.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97306,Transportation,Other Enterprise,USD," $ 4,625.00 ",285856,10,FE (Cat5),Interconnect,IL,IL,Active,36, $ 50.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97322,Media,Media & Content,USD," $ 1,020.00 ",247262,1,50Mb,DIA,PA,,Active,36," $ 1,047.28 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97415,Consulting / Other Professional Services,Professional Services,USD, $ 124.00 ,255663,2,100Mb,DIA,TX,TX,Active,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97417,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0,0, $ -   ," $ 442,443.25 ",N
97446,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0.041667,5," $ 315,398.22 "," $ 328,539.82 ",Y
97503,Healthcare,Healthcare,USD," $ 1,336.00 ",221926,1,50Mb,DIA,CA,,Active,36," $ 1,336.29 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97652,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0,0, $ -   , $ -   ,N
97656,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,2.721105,12," $ 1,222,168.11 "," $ 4,547,816.33 ",Y
97731,Commercial Systems Integrator,Professional Services,USD," $ 4,085.00 ",246364,10,100Mb,DIA,IL,,Active,36, $ 850.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97805,Colo/Hosting,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Colo/Hosting,Data Center & Cloud Services,-0.5,-0.310345,2," $ 114,331.86 "," $ 78,849.56 ",Y
97820,Colo/Hosting,Data Center & Cloud Services,USD, $ 49.00 ,254608,2,,Colocation,TX,TX,Active,1, $ 49.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97838,K-12 Education,Research & Education,USD, $ 890.00 ,282870,3,N/A,Colocation,VA,,Active,24, $ 850.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97906,Colo/Hosting,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Colo/Hosting,Data Center & Cloud Services,0,2.184443,41," $ 6,570,796.30 "," $ 20,924,324.97 ",Y
97962,Finance,Finance,USD," $ 1,309.00 ",221827,1,100Mb,DIA,IL,,Active,12," $ 1,309.10 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98082,Healthcare,Healthcare,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthcare,Healthcare,0,0,3," $ 36,796.46 "," $ 36,796.46 ",Y
98124,Reseller,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Reseller,Telecommunications,0,0.078947,7," $ 499,380.52 "," $ 538,805.30 ",Y
98127,Telecommunications Equipment Provider,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Telecommunications Equipment Provider,Other Enterprise,0,0.733241,28," $ 3,153,982.22 "," $ 5,466,610.78 ",Y
98176,Commercial Systems Integrator,Professional Services,USD, $ 102.00 ,258970,2,N/A,Colocation,TX,,Active,36, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98250,Colo/Hosting,Data Center & Cloud Services,USD, $ 999.00 ,267389,2,N/A,Colocation,GA,,Active,24, $ 520.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98363,RLEC,Telecommunications,USD," $ 2,141.00 ",272433,2,1G,DIA,WA,,Active,24," $ 1,274.38 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98427,Manufacturing,Energy & Manufacturing,USD," $ 1,026.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98446,Commercial Systems Integrator,Professional Services,USD, $ 698.00 ,283477,3,N/A,Colocation,CO,,Active,36, $ 500.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98541,Consulting / Other Professional Services,Professional Services,USD, $ 640.00 ,255764,2,100Mb,DIA,TX,TX,Active,1, $ 6.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98562,Consulting / Other Professional Services,Professional Services,USD," $ 2,182.00 ",283328,4,N/A,Colocation,IL,,Active,36," $ 1,090.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98620,Healthcare,Healthcare,USD," $ 1,419.00 ",286076,5,FE (Cat5),Interconnect,CA,CA,Disconnected,36, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98636,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0.634733,25," $ 3,285,398.15 "," $ 5,370,749.43 ",Y
98670,Healthcare,Healthcare,USD, $ 105.00 ,260758,2,N/A,Colocation,TX,,Active,1, $ 99.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98726,,,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,0,0,2," $ 131,415.93 "," $ 131,415.93 ",Y
98859,Research,Research & Education,USD," $ 1,020.00 ",277628,1,100Mb,DIA,,,Active,36," $ 1,019.50 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98860,Regional Carrier/ISP,Telecommunications,USD, $ 199.00 ,014668,1,DS1,Private Line,IN,IN,Active,12, $ 198.81 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98871,Internet Content & Software,Media & Content,USD," $ 3,277.00 ",248170,3,1G,ELine,,,Active,36," $ 2,269.74 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98924,Consulting / Other Professional Services,Professional Services,USD, $ 970.00 ,242169,2,,Colocation,TX,,Active,12, $ 990.83 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98981,Consulting / Other Professional Services,Professional Services,USD, $ 814.00 ,283782,2,N/A,Colocation,CA,,Active,12, $ 707.75 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98982,Media,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Media,Media & Content,0,-0.51106,105," $ 12,221,681.12 "," $ 5,975,664.82 ",Y
99093,K-12 Education,Research & Education,USD, $ 280.00 ,249207,1,N/A,Dark Fiber,MN,,Pending Change,60, $ 280.13 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
99094,RLEC,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RLEC,Telecommunications,0,0,0, $ -   , $ -   ,N
99157,Consulting / Other Professional Services,Professional Services,USD, $ 109.00 ,255651,2,100Mb,DIA,TX,TX,Active,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
99186,Consulting / Other Professional Services,Professional Services,USD, $ 986.00 ,246808,2,100Mb,DIA,IL,,Pending Change,12, $ 315.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
99236,Manufacturing,Energy & Manufacturing,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Manufacturing,Energy & Manufacturing,0,-0.420064,200," $ 40,476,105.21 "," $ 23,473,560.01 ",N
