Name/ID,Vertical,Industry,Total BRR Currency,Total BRR,Service Name,Number of Services,Bandwidth,Product,State A,State Z,Service Status,Term,Total MRR,EmployeeQuantityGrowthRate,SalesTurnoverGrowthRate,PriorYearEmployees,PriorYearRevenue,SalesVolume,SmallBusiness
86037,Retail,Other Enterprise,USD,1160,211672,1,DS1,DIA,,,Active,1,1160.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86050,Internet Content & Software,Media & Content,USD,1708,234250,1,100Mb,DIA,CA,,Active,51,1707.66,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86058,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,2,131415.93,131415.93,Y
86066,Consulting / Other Professional Services,Professional Services,USD,687,16397,3,DS1,Private Line,MN,MN,Active,36,229.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86119,K-12 Education,Research & Education,USD,736,255491,2,20Mb,DIA,TX,TX,Active,36,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86168,Retail,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,946194.67,Y
86195,Colo/Hosting,Data Center & Cloud Services,USD,980,283205,7,N/A,Colocation,IL,,Active,36,780,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86256,Non-Healthcare Insurance,Other Enterprise,USD,978,255012,3,,Colocation,TX,TX,Active,12,724,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86328,Manufacturing,Energy & Manufacturing,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
86332,Consulting / Other Professional Services,Professional Services,USD,499,255708,2,100Mb,DIA,TX,TX,Active,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86379,Media,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.783353,152,33379645.2,92907344.55,N
86513,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
86638,Asset Management / Hedge Fund,Finance,USD,1520,242367,3,20Mb,DIA,,,Active,36,450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86697,Legal,Professional Services,USD,1223,236797,1,100Mb,DIA,MD,,Active,48,1223.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86701,K-12 Education,Research & Education,USD,1750,173328,1,1000Mb,Dedicated Ethernet,IN,IN,Active,120,1750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86707,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.021277,6,617654.85,604513.26,Y
86745,Internet Content & Software,Media & Content,USD,1079,263082,2,N/A,Colocation,TX,,Active,1,1067,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86777,Higher Education,Research & Education,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.011959,1200,$ -,487814603.2,N
86811,Consulting / Other Professional Services,Professional Services,USD,676,255028,2,,Colocation,TX,TX,Active,1,434,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86839,Commercial Systems Integrator,Professional Services,USD,405,254870,2,,Colocation,TX,TX,Active,1,405,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86868,Retail,Other Enterprise,USD,1665,283909,4,N/A,Colocation,CA,,Pending Disconnect,12,1474.86,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86875,Colo/Hosting,Data Center & Cloud Services,USD,800,255222,2,N/A,Colocation,TX,TX,Active,24,685,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86904,Internet Content & Software,Media & Content,USD,3625,221261,1,100Mb,DIA,CA,,Active,12,3625.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86980,Legal,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,2.183963,350,22472123.35,71550419.38,N
87028,Hospitality,Professional Services,USD,368,268755,1,N/A,Cloud Servers,GA,,Active,1,368,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87103,Consulting / Other Professional Services,Professional Services,USD,2556,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87111,Internet Content & Software,Media & Content,USD,1366,190046,1,100Mb,DIA,,,Active,48,1366.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87127,Cloud Service Provider,Data Center & Cloud Services,USD,399,261041,2,100Mb,DIA,TX,,Pending Change,24,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87137,Internet Content & Software,Media & Content,USD,1165,218350,4,N/A,Colocation,MI,,Active,12,350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87141,Manufacturing,Energy & Manufacturing,USD,5420,229134,2,N/A,Dark Fiber,IN,,Active,36,5420.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87219,Media,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.053203,2200,3325886083,3502833685,N
87276,Consulting / Other Professional Services,Professional Services,USD,600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87308,Colo/Hosting,Data Center & Cloud Services,USD,856,226472,1,10Mb,DIA,CA,,Active,12,855.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87326,State/Local Government,Government,USD,314,248907,2,N/A,Dark Fiber,MN,,Active,60,313.66,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87361,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.052632,3,249690.26,262831.85,Y
87378,Commercial Systems Integrator,Professional Services,USD,725,299538,3,N/A,Colocation,CO,,Active,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87381,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.021795,165,29305751.5,28667043.81,N
87427,Real Estate / Construction,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,8.035386,300,34825220.39,314659304.8,Y
87447,Consulting / Other Professional Services,Professional Services,USD,1185,172998,1,N/A,Dark Fiber,ID,,Active,60,1185.19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87495,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.641304,75,9987610.38,16392709.59,Y
87520,Internet Content & Software,Media & Content,USD,1000,246633,3,N/A,Colocation,AZ,,Active,12,1000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87535,Higher Education,Research & Education,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
87549,Finance,Finance,USD,399,255532,2,100Mb,DIA,TX,TX,Active,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87619,Reseller,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.195122,-0.567965,82,12615928.9,5450521.53,N
87634,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.181818,2,144557.52,170840.7,Y
87724,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,25,7737857.77,7737857.77,Y
87725,Colo/Hosting,Data Center & Cloud Services,USD,3433,244365,1,N/A,Dark Fiber,MO,,Active,120,3433,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87731,Non-Healthcare Insurance,Other Enterprise,USD,856,221623,1,50Mb,DIA,VA,,Active,36,855.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87761,Engineering,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.916665,900,116040262.7,222410252.9,N
87772,Internet Content & Software,Media & Content,USD,1350,283265,2,N/A,Colocation,IL,,Active,36,1200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87892,K-12 Education,Research & Education,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.178384,175,25805573.73,30408877.81,N
87920,Asset Management / Hedge Fund,Finance,USD,820,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87962,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,5,394247.78,394247.78,Y
87983,Regional Carrier/ISP,Telecommunications,USD,10050,209980,10,DS3,Private Line,OR,CA,Disconnected,12,628.26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88035,Internet Content & Software,Media & Content,USD,2294,240109,1,500Mb,DIA,IN,,Active,12,2321.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88072,Consulting / Other Professional Services,Professional Services,USD,1422,240198,1,30Mb,DIA,,,Active,36,1422.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88089,Legal,Professional Services,USD,1480,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88115,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,8,2628318.52,2628318.52,Y
88128,Systems Integrators,Government,USD,1587,291340,1,N/A,Dark Fiber,MD,,Active,36,1642.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88176,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,8,1169601.74,1169601.74,Y
88254,Manufacturing,Energy & Manufacturing,USD,1164,196019,3,1.5Mb,DIA,,,Disconnected,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88269,Consulting / Other Professional Services,Professional Services,USD,399,256038,2,N/A,Colocation,TX,TX,Active,12,299,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88381,Finance,Finance,USD,1020,226637,1,50Mb,DIA,NJ,,Active,6,1019.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88625,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.024268,150,20500884.46,20998404.13,N
88626,Reseller,Telecommunications,USD,949,212082,1,N/A,Dark Fiber,CA,CA,Active,240,948.54,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88726,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,15,2234070.74,2234070.74,Y
88892,Healthcare,Healthcare,USD,413,226380,1,3Mb,DIA,CA,,Active,12,412.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88931,Healthcare,Healthcare,USD,1125,302030,4,100Mb,Dedicated Ethernet,VA,VA,Active,36,150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88968,Retail,Other Enterprise,USD,994,233193,1,100Mb,DIA,MA,,Pending Change,36,994.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89020,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.391036,50,8542035.19,5201790.6,Y
89048,Asset Management / Hedge Fund,Finance,USD,2166,302261,5,Fiber Pair,Interconnect,IL,IL,Active,36,25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89118,Finance,Finance,USD,9094,280686,2,10Mb,ELAN,,,Pending Change,60,8278.34,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89141,Regional Carrier/ISP,Telecommunications,USD,1099,243725,2,N/A,Dark Fiber,NJ,,Active,60,802.23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89161,Non-Healthcare Insurance,Other Enterprise,USD,1240,234272,3,100Mb,DIA,,,Pending Change,12,800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89194,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.025641,10,1025044.22,1051327.41,Y
89389,Cloud Service Provider,Data Center & Cloud Services,USD,6102,214899,2,N/A,Dark Fiber,CO,,Active,12,4165.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89437,Healthcare,Healthcare,USD,765,190054,1,10Mb,DIA,NV,,Active,12,764.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89553,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,5,735929.19,735929.19,Y
89585,Internet Content & Software,Media & Content,USD,5626,300241,1,N/A,Cloud IaaS,CO,,Active,36,5626,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89590,Colo/Hosting,Data Center & Cloud Services,USD,935,256134,2,200Mb,DIA,TX,TX,Active,1,245,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89606,Colo/Hosting,Data Center & Cloud Services,USD,1216,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89611,Consulting / Other Professional Services,Professional Services,USD,695,242120,2,,Colocation,TX,,Active,36,736.66,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89692,Oil & Gas,Energy & Manufacturing,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,0
89724,Finance,Finance,USD,510,233975,1,20Mb,DIA,IL,,Active,24,509.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89769,Colo/Hosting,Data Center & Cloud Services,USD,49,255763,2,10Mb,DIA,TX,TX,Active,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89779,Colo/Hosting,Data Center & Cloud Services,USD,700,300150,4,N/A,Cloud IaaS,CO,,Active,48,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89846,Colo/Hosting,Data Center & Cloud Services,USD,585,272055,4,N/A,Colocation,TX,,Pending Change,12,457.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89905,Finance,Finance,USD,526,230260,1,50Mb,DIA,CA,,Active,12,526.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89926,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
90001,Wireless,Telecommunications,USD,1016,240761,2,10Mb,DIA,TN,,Active,12,304.89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90051,Consulting / Other Professional Services,Professional Services,USD,660,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90070,Internet Content & Software,Media & Content,USD,595,242025,2,,Colocation,TX,,Active,12,607.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90111,RLEC,Telecommunications,USD,254,15342,3,200Mb,DIA,,,Disconnected,24,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90137,State/Local Government,Government,USD,898,218039,6,10Mb,DIA,MI,,Disconnected,36,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90226,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.029412,3,446814.15,433672.56,Y
90227,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.888806,110,27728760.39,52374236.37,N
90229,Reseller,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90274,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,711033.75,N
90303,Wireless,Telecommunications,USD,1478,238722,1,50Mb,DIA,CA,,Active,12,1478.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90328,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90361,Pharmaceuticals,Healthcare,USD,999,246632,1,,Colocation,AZ,,Pending Disconnect,12,998.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90388,Exchange / Market Makers,Finance,USD,612,270127,1,100Mb,DIA,,,Active,55,611.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90401,Cloud Service Provider,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
90410,Engineering,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.042572,1,51517036.57,53710206.73,N
90437,Finance,Finance,USD,816,236235,1,50Mb,DIA,CA,,Pending Change,36,815.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90446,Retail,Other Enterprise,USD,1259,226354,1,200Mb,DIA,CA,,Active,12,1258.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90475,Asset Management / Hedge Fund,Finance,USD,458,246806,2,N/A,Colocation,AZ,,Active,12,408,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90481,State/Local Government,Government,USD,1016,230934,1,Fiber Pair,Interconnect,NY,NY,Active,12,1016.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90517,Manufacturing,Energy & Manufacturing,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,21026548160,N
90547,Consulting / Other Professional Services,Professional Services,USD,517,254616,2,,Colocation,TX,TX,Active,12,517,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90625,Consulting / Other Professional Services,Professional Services,USD,20,241904,1,N/A,Managed Services,TX,,Active,12,19.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90628,Oil & Gas,Energy & Manufacturing,USD,1203,222792,1,1G,ELine,TX,,Pending Change,36,1203.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90659,,,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,18,1314159.26,1314159.26,Y
90673,State/Local Government,Government,USD,78,243619,1,N/A,Dark Fiber,NJ,,Active,120,409.77,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90718,Cloud Service Provider,Data Center & Cloud Services,USD,733,258788,2,N/A,Colocation,TX,,Active,1,631.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90834,Retail,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,60451.33,Y
90858,Consulting / Other Professional Services,Professional Services,USD,775,254933,3,,Colocation,TX,TX,Active,12,774.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90962,Consulting / Other Professional Services,Professional Services,USD,306,235442,1,10Mb,DIA,VA,,Pending Change,12,305.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90977,Cloud Service Provider,Data Center & Cloud Services,USD,850,242110,2,,Colocation,TX,,Active,12,870.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91013,Utilities,Energy & Manufacturing,USD,1020,239234,2,10Mb,DIA,IN,,Disconnected,36,361.11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91019,Consulting / Other Professional Services,Professional Services,USD,306,226857,1,5Mb,DIA,VA,,Active,12,305.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91070,Internet Content & Software,Media & Content,USD,549,300087,1,1Mb,Cloud IaaS,CO,,Active,12,549.02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91102,Consulting / Other Professional Services,Professional Services,USD,1146,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91103,Consulting / Other Professional Services,Professional Services,USD,1416,283184,2,N/A,Colocation,IL,,Active,36,1050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91116,State/Local Government,Government,USD,1227,242664,4,N/A,Dark Fiber,NJ,,Active,60,3918.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91119,Internet Content & Software,Media & Content,USD,99,254718,2,N/A,Colocation,TX,TX,Active,12,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91174,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.333333,2.418413,3,210265.48,718774.15,N
91196,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.020619,15,1274734.48,1301017.67,Y
91234,Regional Carrier/ISP,Telecommunications,USD,3241,239017,5,1.4G,DIA,,,Partial Install,24,2265.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91256,Consulting / Other Professional Services,Professional Services,USD,555,258548,2,100Mb,DIA,TX,,Active,1,123.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91259,Internet Content & Software,Media & Content,USD,167,233252,3,500Mb,DIA,IL,,Disconnected,36,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91294,RLEC,Telecommunications,USD,152,211693,3,50Mb,DIA,WA,,Disconnected,24,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91397,,,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,12.701054,300,20895132.23,286285333,Y
91479,Oil & Gas,Energy & Manufacturing,USD,1020,248289,1,250Mb,DIA,TX,,Active,36,1019.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91480,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,2,157699.11,157699.11,Y
91508,Consulting / Other Professional Services,Professional Services,USD,2538,286503,2,Fiber Pair,Interconnect,IL,IL,Active,36,300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91520,State/Local Government,Government,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
91528,Regional Carrier/ISP,Telecommunications,USD,1548,292856,1,1G,DIA,MI,,Active,36,1547.61,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91537,Consulting / Other Professional Services,Professional Services,USD,111,260834,2,N/A,Colocation,TX,,Pending Change,36,101.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91577,Media,Media & Content,USD,98,254631,4,,Colocation,TX,TX,Active,1,49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91586,Non-Healthcare Insurance,Other Enterprise,USD,101,271667,2,100Mb,DIA,TX,,Pending Change,12,100.61,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91615,Oil & Gas,Energy & Manufacturing,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,1,144557.52,144557.52,Y
91671,Internet Content & Software,Media & Content,USD,485,267429,2,1Mb,DIA,,,Active,24,40,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91838,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,8,1314157.95,1314157.95,Y
91839,Retail,Other Enterprise,USD,918,248252,1,100Mb,DIA,CA,,Active,36,917.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91845,PTT,Telecommunications,USD,1147,253065,2,100Mb,DIA,,,Active,12,1146.94,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91869,Transportation,Other Enterprise,USD,1055,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91874,Consulting / Other Professional Services,Professional Services,USD,432,282746,4,N/A,Colocation,CA,,Active,12,274.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91949,PTT,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.373116,40,2365486.67,5613573.21,N
92021,Manufacturing,Energy & Manufacturing,USD,695,242333,2,DS1,DIA,,,Active,12,428.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92047,Finance,Finance,USD,510,243373,1,100Mb,DIA,NJ,,Active,12,509.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92053,Consulting / Other Professional Services,Professional Services,USD,481,217933,1,10Mb,DIA,TN,,Active,12,481.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92136,Healthcare,Healthcare,USD,1117,234638,1,100Mb,ELine,CA,,Pending Change,36,1117.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92147,Internet Content & Software,Media & Content,USD,783,255669,2,100Mb,DIA,TX,TX,Active,1,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92157,Healthcare,Healthcare,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.012742,4500,127736280.1,129363918.9,N
92224,Real Estate / Construction,Other Enterprise,USD,375,242185,2,,Colocation,TX,,Active,13,394.23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92266,Media,Media & Content,USD,963,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92283,Healthcare,Healthcare,USD,106,249211,1,N/A,Dark Fiber,MN,,Active,12,105.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92288,Media,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92307,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,636329.06,N
92314,Finance,Finance,USD,969,292005,1,100Mb,DIA,IN,,Active,36,968.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
